Noncandidate Committee Name,Candidate Name,CC Reg No,Candidate Committee Name,Date,Amount,Non-Monetary (Yes or No),Reg No,Election Period,Office,District,County,Party
Associations Inc. PAC (Associa PAC),"Keith-Agaran, Gilbert",CC10537,Friends of Gil Keith-Agaran,09/14/2015,$250.00,N,NC20301,2014-2016,Senate,5,,Democrat
Associations Inc. PAC (Associa PAC),"Kidani, Michelle",CC10494,Friends of Michelle Kidani,05/22/2015,$300.00,N,NC20301,2014-2016,Senate,18,,Democrat
Associations Inc. PAC (Associa PAC),"Kidani, Michelle",CC10494,Friends of Michelle Kidani,02/03/2016,$300.00,N,NC20301,2014-2016,Senate,18,,Democrat
Associations Inc. PAC (Associa PAC),"Kouchi, Ron",CC10226,Kouchi for Senate,09/14/2015,$250.00,N,NC20301,2014-2016,Senate,8,,Democrat
Associations Inc. PAC (Associa PAC),"Luke, Sylvia",CC10186,Friends of Sylvia Luke,09/14/2015,$250.00,N,NC20301,2014-2016,House,25,,Democrat
Associations Inc. PAC (Associa PAC),"McKelvey, Angus",CC10264,McKelvey for House,04/28/2015,$500.00,N,NC20301,2014-2016,House,10,,Democrat
Associations Inc. PAC (Associa PAC),"McKelvey, Angus",CC10264,McKelvey for House,05/17/2016,$200.00,N,NC20301,2014-2016,House,10,,Democrat
Associations Inc. PAC (Associa PAC),"Nishihara, Clarence",CC10159,Friends of Clarence Nishihara,09/14/2015,$150.00,N,NC20301,2014-2016,Senate,17,,Democrat
Associations Inc. PAC (Associa PAC),"Rhoads, Karl",CC10195,Friends of Karl Rhoads,04/28/2015,$500.00,N,NC20301,2014-2016,Senate,13,,Democrat
Associations Inc. PAC (Associa PAC),"Saiki, Scott",CC10197,Friends of Scott Saiki,09/14/2015,$250.00,N,NC20301,2014-2016,House,26,,Democrat
Associations Inc. PAC (Associa PAC),"Shimabukuro, Maile",CC10201,Friends of Maile Shimabukuro,09/14/2015,$150.00,N,NC20301,2014-2016,Senate,21,,Democrat
Associations Inc. PAC (Associa PAC),"Souki, Joseph",CC10259,Friends of Joseph Souki,09/14/2015,$250.00,N,NC20301,2014-2016,House,8,,Democrat
Associations Inc. PAC (Associa PAC),"Takayama, Gregg",CC10914,Friends of Gregg Takayama,09/14/2015,$100.00,N,NC20301,2014-2016,House,34,,Democrat
Associations Inc. PAC (Associa PAC),"Say, Calvin",CC10230,Friends for Say,09/14/2015,$100.00,N,NC20301,2014-2016,House,20,,Democrat
Associations Inc. PAC (Associa PAC),"Yamane, Ryan",CC10235,Friends of Ryan Yamane,09/14/2015,$100.00,N,NC20301,2014-2016,House,37,,Democrat
AstraZeneca Pharmaceuticals LP,"Baker, Rosalyn",CC10135,Friends of Rosalyn Baker,12/16/2015,$500.00,N,NC20573,2014-2016,Senate,6,,Democrat
AstraZeneca Pharmaceuticals LP,"Fukumoto, Beth",CC10645,Friends of Beth Fukumoto,08/11/2015,$1600.00,N,NC20573,2014-2016,House,36,,Republican
AstraZeneca Pharmaceuticals LP,"Galuteria, Brickwood",CC10321,Friends For Brickwood,12/16/2015,$1000.00,N,NC20573,2014-2016,Senate,12,,Democrat
AstraZeneca Pharmaceuticals LP,"Ige, David",CC10147,David Ige for Governor,12/16/2015,$500.00,N,NC20573,2014-2016,Governor,,,Democrat
AstraZeneca Pharmaceuticals LP,"Johanson, Aaron",CC10612,Friends of Aaron Johanson,08/11/2015,$1500.00,N,NC20573,2014-2016,House,31,,Democrat
AstraZeneca Pharmaceuticals LP,"Matsumoto, Lauren",CC10863,Friends of Lauren Matsumoto,08/11/2015,$1000.00,N,NC20573,2014-2016,House,45,,Republican
AstraZeneca Pharmaceuticals LP,"Saiki, Scott",CC10197,Friends of Scott Saiki,12/16/2015,$500.00,N,NC20573,2014-2016,House,26,,Democrat
AstraZeneca Pharmaceuticals LP,"Souki, Joseph",CC10259,Friends of Joseph Souki,12/16/2015,$1000.00,N,NC20573,2014-2016,House,8,,Democrat
AstraZeneca Pharmaceuticals LP,"Yamane, Ryan",CC10235,Friends of Ryan Yamane,08/11/2015,$1500.00,N,NC20573,2014-2016,House,37,,Democrat
"ASTS Management, LLC","Dela Cruz, Donovan",CC10171,Friends for Donovan Dela Cruz,01/11/2016,$500.00,N,NC20388,2014-2016,Senate,22,,Democrat
"ASTS Management, LLC","Gabbard, Mike",CC10279,Mike Gabbard - State Senate,01/11/2016,$500.00,N,NC20388,2014-2016,Senate,20,,Democrat
"ASTS Management, LLC","Keith-Agaran, Gilbert",CC10537,Friends of Gil Keith-Agaran,01/11/2016,$500.00,N,NC20388,2014-2016,Senate,5,,Democrat
"ASTS Management, LLC","Kouchi, Ron",CC10226,Kouchi for Senate,01/11/2016,$500.00,N,NC20388,2014-2016,Senate,8,,Democrat
"ASTS Management, LLC","Luke, Sylvia",CC10186,Friends of Sylvia Luke,12/01/2015,$500.00,N,NC20388,2014-2016,House,25,,Democrat
Automated HealthCare Solutions,"Baker, Rosalyn",CC10135,Friends of Rosalyn Baker,06/16/2016,$500.00,N,NC20308,2014-2016,Senate,6,,Democrat
Automated HealthCare Solutions,"Keith-Agaran, Gilbert",CC10537,Friends of Gil Keith-Agaran,03/10/2015,$2000.00,N,NC20308,2014-2016,Senate,5,,Democrat
Automated HealthCare Solutions,"Keith-Agaran, Gilbert",CC10537,Friends of Gil Keith-Agaran,02/25/2016,$500.00,N,NC20308,2014-2016,Senate,5,,Democrat
Automated HealthCare Solutions,"Keith-Agaran, Gilbert",CC10537,Friends of Gil Keith-Agaran,06/16/2016,$500.00,N,NC20308,2014-2016,Senate,5,,Democrat
Automated HealthCare Solutions,"Kidani, Michelle",CC10494,Friends of Michelle Kidani,02/25/2016,$500.00,N,NC20308,2014-2016,Senate,18,,Democrat
Automated HealthCare Solutions,"Luke, Sylvia",CC10186,Friends of Sylvia Luke,02/25/2016,$500.00,N,NC20308,2014-2016,House,25,,Democrat
Automated HealthCare Solutions,"Nakashima, Mark",CC10352,Friends of Mark Nakashima,02/25/2016,$500.00,N,NC20308,2014-2016,House,1,,Democrat
Automated HealthCare Solutions,"Nakashima, Mark",CC10352,Friends of Mark Nakashima,06/16/2016,$500.00,N,NC20308,2014-2016,House,1,,Democrat
"B&C Trucking Co., Ltd.","Caldwell, Kirk",CC10224,Caldwell for Mayor,03/11/2016,$3000.00,N,NC20520,2014-2016,Mayor,,Honolulu,Non-Partisan
"B&C Trucking Co., Ltd.","Caldwell, Kirk",CC10224,Caldwell for Mayor,04/28/2016,$-1000.00,N,NC20520,2014-2016,Mayor,,Honolulu,Non-Partisan
"B&C Trucking Co., Ltd.","Martin, Ernest",CC10568,Friends of Ernie Martin,02/20/2015,$500.00,N,NC20520,2014-2016,Honolulu Council,2,Honolulu,Democrat
"B&C Trucking Co., Ltd.","Martin, Ernest",CC10568,Friends of Ernie Martin,02/29/2016,$-500.00,N,NC20520,2014-2016,Honolulu Council,2,Honolulu,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Apoliona, Haunani",CC11282,Apoliona for OHA 2016,06/14/2016,$3000.00,N,NC20016,2014-2016,OHA                                               ,At-Large,,Non-Partisan
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Apoliona, Haunani",CC11282,Apoliona for OHA 2016,07/18/2016,$3000.00,N,NC20016,2014-2016,OHA                                               ,At-Large,,Non-Partisan
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Aquino, Henry",CC10375,Friends of Henry Aquino,03/19/2015,$400.00,N,NC20016,2014-2016,House,38,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Aquino, Henry",CC10375,Friends of Henry Aquino,03/28/2016,$400.00,N,NC20016,2014-2016,House,38,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Awana, Karen",CC11000,Friends of Karen Awana,06/29/2016,$-100.00,N,NC20016,2014-2016,House,43,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Baker, Rosalyn",CC10135,Friends of Rosalyn Baker,03/23/2016,$200.00,N,NC20016,2014-2016,Senate,6,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Baker, Rosalyn",CC10135,Friends of Rosalyn Baker,04/18/2016,$500.00,N,NC20016,2014-2016,Senate,6,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Creagan, Richard",CC11027,Friends of Richard Creagan,03/10/2015,$200.00,N,NC20016,2014-2016,House,5,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Creagan, Richard",CC11027,Friends of Richard Creagan,02/16/2016,$100.00,N,NC20016,2014-2016,House,5,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Cullen, Ty",CC10466,Friends of Ty  Cullen,03/19/2015,$300.00,N,NC20016,2014-2016,House,39,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Choy, Isaac",CC10504,Friends For Isaac W. Choy,03/14/2016,$100.00,N,NC20016,2014-2016,House,23,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Choy, Isaac",CC10504,Friends For Isaac W. Choy,04/24/2015,$300.00,N,NC20016,2014-2016,House,23,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Cullen, Ty",CC10466,Friends of Ty  Cullen,03/28/2016,$100.00,N,NC20016,2014-2016,House,39,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Dela Cruz, Donovan",CC10171,Friends for Donovan Dela Cruz,01/21/2015,$300.00,N,NC20016,2014-2016,Senate,22,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Dela Cruz, Donovan",CC10171,Friends for Donovan Dela Cruz,01/11/2016,$150.00,N,NC20016,2014-2016,Senate,22,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Dela Cruz, Donovan",CC10171,Friends for Donovan Dela Cruz,02/16/2016,$200.00,N,NC20016,2014-2016,Senate,22,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"English, Kalani",CC10140,J. Kalani English Election Committee,02/02/2016,$200.00,N,NC20016,2014-2016,Senate,7,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"DeCoite, Lynn",CC11179,Friends of Lynn DeCoite,04/24/2015,$100.00,N,NC20016,2014-2016,House,13,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Espero, William",CC10229,Friends of Will Espero,05/04/2015,$400.00,N,NC20016,2014-2016,Senate,19,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Espero, William",CC10229,Friends of Will Espero,04/19/2016,$200.00,N,NC20016,2014-2016,Senate,19,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Evans, Cindy",CC10236,Cindy Evans for State Representative,01/23/2015,$200.00,N,NC20016,2014-2016,House,7,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Evans, Cindy",CC10236,Cindy Evans for State Representative,04/17/2015,$100.00,N,NC20016,2014-2016,House,7,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Evans, Cindy",CC10236,Cindy Evans for State Representative,01/25/2016,$100.00,N,NC20016,2014-2016,House,7,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Fukumoto, Beth",CC10645,Friends of Beth Fukumoto,02/16/2016,$100.00,N,NC20016,2014-2016,House,36,,Republican
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Gabbard, Mike",CC10279,Mike Gabbard - State Senate,01/11/2016,$150.00,N,NC20016,2014-2016,Senate,20,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Har, Sharon",CC10243,Friends of Sharon Har,04/24/2015,$100.00,N,NC20016,2014-2016,House,42,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Har, Sharon",CC10243,Friends of Sharon Har,03/14/2016,$150.00,N,NC20016,2014-2016,House,42,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Hashem, Mark",CC10626,Friends of Mark Hashem,02/25/2015,$300.00,N,NC20016,2014-2016,House,18,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Hashem, Mark",CC10626,Friends of Mark Hashem,11/02/2015,$300.00,N,NC20016,2014-2016,House,18,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Ige, David",CC10147,David Ige for Governor 2014,11/28/2014,$2500.00,N,NC20016,2014-2016,Governor,,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Ige, David",CC10147,David Ige for Governor,06/01/2016,$1200.00,N,NC20016,2014-2016,Governor,,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Ito, Ken",CC10180,Friends of Ken Ito,04/24/2015,$100.00,N,NC20016,2014-2016,House,49,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Ito, Ken",CC10180,Friends of Ken Ito,03/14/2016,$150.00,N,NC20016,2014-2016,House,49,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Johanson, Aaron",CC10612,Friends of Aaron Johanson,03/10/2015,$150.00,N,NC20016,2014-2016,House,31,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Johanson, Aaron",CC10612,Friends of Aaron Johanson,10/20/2015,$250.00,N,NC20016,2014-2016,House,31,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Jordan, Jo",CC10803,Friends of Jo Jordan,04/24/2015,$100.00,N,NC20016,2014-2016,House,44,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Jordan, Jo",CC10803,Friends of Jo Jordan,10/20/2015,$100.00,N,NC20016,2014-2016,House,44,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Jordan, Jo",CC10803,Friends of Jo Jordan,03/14/2016,$100.00,N,NC20016,2014-2016,House,44,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Jordan, Jo",CC10803,Friends of Jo Jordan,04/07/2016,$100.00,N,NC20016,2014-2016,House,44,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Kahele, Gilbert",CC10801,Friends of Gil Kahele,01/28/2015,$300.00,N,NC20016,2014-2016,Senate,1,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Kahele, Kaialii",CC11209,Friends of Kaiali'i Kahele,06/01/2016,$400.00,N,NC20016,2014-2016,Senate,1,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Keith-Agaran, Gilbert",CC10537,Friends of Gil Keith-Agaran,01/07/2015,$400.00,N,NC20016,2014-2016,Senate,5,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Keith-Agaran, Gilbert",CC10537,Friends of Gil Keith-Agaran,01/11/2016,$400.00,N,NC20016,2014-2016,Senate,5,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Keith-Agaran, Gilbert",CC10537,Friends of Gil Keith-Agaran,03/23/2016,$200.00,N,NC20016,2014-2016,Senate,5,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Keohokalole, Jarrett",CC11056,Friends of Jarrett Keohokalole,04/24/2015,$100.00,N,NC20016,2014-2016,House,48,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Keohokalole, Jarrett",CC11056,Friends of Jarrett Keohokalole,01/11/2016,$100.00,N,NC20016,2014-2016,House,48,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Keohokalole, Jarrett",CC11056,Friends of Jarrett Keohokalole,04/19/2016,$100.00,N,NC20016,2014-2016,House,48,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Kidani, Michelle",CC10494,Friends of Michelle Kidani,02/03/2015,$400.00,N,NC20016,2014-2016,Senate,18,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Kidani, Michelle",CC10494,Friends of Michelle Kidani,02/16/2016,$400.00,N,NC20016,2014-2016,Senate,18,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Kouchi, Ron",CC10226,Kouchi for Senate,01/11/2016,$500.00,N,NC20016,2014-2016,Senate,8,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Kouchi, Ron",CC10226,Kouchi for Senate,02/09/2016,$500.00,N,NC20016,2014-2016,Senate,8,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Kouchi, Ron",CC10226,Kouchi for Senate,05/18/2016,$1000.00,N,NC20016,2014-2016,Senate,8,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Lau, Wally",CC11199,Friends of Wally Lau,06/13/2016,$500.00,N,NC20016,2014-2016,Mayor,,Hawaii,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"LoPresti, Matthew",CC10794,Friends for Matthew LoPresti,04/24/2015,$100.00,N,NC20016,2014-2016,House,41,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"LoPresti, Matthew",CC10794,Friends for Matthew LoPresti,01/11/2016,$200.00,N,NC20016,2014-2016,House,41,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"LoPresti, Matthew",CC10794,Friends for Matthew LoPresti,04/19/2016,$200.00,N,NC20016,2014-2016,House,41,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Luke, Sylvia",CC10186,Friends of Sylvia Luke,03/10/2015,$500.00,N,NC20016,2014-2016,House,25,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Luke, Sylvia",CC10186,Friends of Sylvia Luke,10/30/2015,$400.00,N,NC20016,2014-2016,House,25,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Luke, Sylvia",CC10186,Friends of Sylvia Luke,01/11/2016,$200.00,N,NC20016,2014-2016,House,25,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Luke, Sylvia",CC10186,Friends of Sylvia Luke,03/28/2016,$500.00,N,NC20016,2014-2016,House,25,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Martin, Ernest",CC10568,Friends of Ernie Martin,02/10/2015,$1000.00,N,NC20016,2014-2016,Honolulu Council,2,Honolulu,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Matsumoto, Lauren",CC10863,Friends of Lauren Matsumoto,02/16/2016,$125.00,N,NC20016,2014-2016,House,45,,Republican
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Matsumoto, Lauren",CC10863,Friends of Lauren Matsumoto,06/10/2016,$200.00,N,NC20016,2014-2016,House,45,,Republican
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"McDermott, Bob",CC10923,Bob McDermott for State House,04/21/2015,$100.00,N,NC20016,2014-2016,House,40,,Republican
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"McDermott, Bob",CC10923,Bob McDermott for State House,06/14/2016,$100.00,N,NC20016,2014-2016,House,40,,Republican
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"McKelvey, Angus",CC10264,McKelvey for House,04/07/2016,$300.00,N,NC20016,2014-2016,House,10,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"McKelvey, Angus",CC10264,McKelvey for House,05/23/2016,$600.00,N,NC20016,2014-2016,House,10,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Menor, Ron",CC10158,Friends for Menor,09/23/2015,$200.00,N,NC20016,2014-2016,Honolulu Council,9,Honolulu,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Morikawa, Daynette",CC10631,Friends of D. Morikawa,01/23/2015,$100.00,N,NC20016,2014-2016,House,16,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Morikawa, Daynette",CC10631,Friends of D. Morikawa,04/17/2015,$100.00,N,NC20016,2014-2016,House,16,,Democrat
Bank of Hawaii Corporation Special Political Education Committee - State PAC,"Morikawa, Daynette",CC10631,Friends of D. Morikawa,01/25/2016,$100.00,N,NC20016,2014-2016,House,16,,Democrat
